,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
6541,U001,0200769623,WAL-MAR co,2020-05-15 12:05:49.375000000,2020,1930788357.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAH4,6675.01,16-30
6542,U001,0200726979,BJ'S  trust,2020-03-29 03:58:27.289062500,2020,1930645622.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,396.49,0-15
6543,U001,0200799342,MITCH llc,2020-05-04 11:28:56.593750000,2020,1930797768.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,8322.0,0-15
6544,U001,0200744019,TARG us,2020-04-27 12:22:15.562500000,2020,1930747096.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,32852.56,0-15
6545,U001,0200726979,BJ'S  in,2020-04-24 00:16:29.875000000,2020,1930774448.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,142.9,0-15
6546,U001,0200416837,DEC foundation,2020-04-08 14:09:09.796875000,2020,1930769289.0,2020-04-10 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM2,13476.96,
6547,U001,0200704045,RA co,2020-04-02 07:56:37.968750000,2020,1930646533.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,19264.08,0-15
6548,U001,0200769623,WAL-MAR co,2020-04-23 02:15:56.875000000,2020,1930690298.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,35883.47,16-30
6549,CA02,0140106372,G T  trust,2020-05-19 19:02:21.937500000,2020,2960631827.0,2020-04-30 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-05-02 00:00:00.000000000,CA10,2911.545,0-15
6550,U001,200706844,WINC associates,2020-06-14 01:36:59.125000000,2020,1930875168.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAA8,355.49,16-30
6551,U001,0200759878,SA co,2020-05-16 12:45:49.312500000,2020,1930827543.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAH4,48319.9,0-15
6552,U001,0200769623,WAL-MAR foundation,2020-05-29 05:21:46.875000000,2020,1930834464.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAH4,20883.14,16-30
6553,U001,0200759878,SA co,2020-03-17 07:51:54.679687500,2020,1930584234.0,2020-03-01 00:00:00.000000000,2020-03-16 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAH4,47484.34,0-15
6554,U001,0200726979,BJ'S  systems,2020-04-03 02:00:23.671875000,2020,1930654988.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,17033.96,0-15
6555,U001,0200762301,C&S WH systems,2020-05-10 12:43:14.968750000,2020,1930814771.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAC6,30689.44,0-15
6556,U001,CCU013,KRAFT F foundation,2020-05-02 16:06:59.250000000,2020,1930683342.0,2020-03-23 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAX2,22696.7,31-45
6557,CA02,0140104225,SAVE-ON- us,2020-05-25 22:21:09.125000000,2020,2960632817.0,2020-05-04 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-05-04 00:00:00.000000000,CA10,102104.85599999999,0-15
6558,U001,CCU013,KRAFT F ,2020-04-13 13:29:53.500000000,2020,1930594734.0,2020-03-03 00:00:00.000000000,2020-03-03 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAX2,8182.04,31-45
6559,U001,0100036153,TENNES associates,2020-05-28 15:16:32.625000000,2020,1930848728.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,44057.52,0-15
6560,U001,0200769623,WAL-MAR systems,2020-04-30 03:11:39.875000000,2020,1930731575.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,2331.13,0-15
6561,U001,0200592182,DECA associates,2020-05-21 16:19:16.453125000,2020,1930879956.0,2020-05-08 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,3940.53,
6562,U001,0200769623,WAL-MAR foundation,2020-04-29 10:35:03.625000000,2020,1930720426.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,33601.57,16-30
6563,U001,0200759878,SA ,2020-05-07 05:27:45.625000000,2020,1930800212.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAH4,33834.96,0-15
6564,CA02,0140104440,SO corporation,2020-05-26 14:40:07.625000000,2020,2960631509.0,2020-04-29 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-30 00:00:00.000000000,CA10,75056.254,16-30
6565,U001,0200705372,FR corporation,2020-05-25 07:08:24.062500000,2020,1930860456.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAA8,108087.4,0-15
6566,CA02,0140104429,COSTCO us,2020-04-20 12:02:40.312500000,2020,2960623410.0,2020-03-23 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-31 00:00:00.000000000,CA10,44614.401999999995,0-15
6567,U001,0200769623,WAL-MAR foundation,2020-04-06 22:53:58.375000000,2020,1930621046.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAH4,14187.22,0-15
6568,U001,0200769623,WAL-MAR trust,2020-04-18 03:11:06.500000000,2020,1930661453.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,16789.09,16-30
6569,U001,0200719300,SYSTEMS corp,2020-05-10 04:39:31.500000000,2020,1930740361.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,29577.6,16-30
6570,U001,0200486270,BAR in,2020-03-24 18:27:54.085937500,2020,1930621437.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,9354.09,0-15
6571,U001,0200803720,DEC corp,2020-05-05 12:42:14.406250000,2020,1930818031.0,2020-04-23 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM4,3210.0,
6572,U001,0100001196,DOLLAR trust,2020-04-08 12:53:06.351562500,2020,1930686608.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,39455.76,0-15
6573,U001,0200769623,WAL-MAR foundation,2020-04-18 04:20:22.125000000,2020,1930670644.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAH4,43745.8,16-30
6574,CA02,0140104409,LOB us,2020-04-03 02:36:44.875000000,2020,2960618053.0,2020-03-11 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-12 00:00:00.000000000,CA10,46935.756,0-15
6575,U001,0200769623,WAL-MAR trust,2020-04-03 21:12:22.500000000,2020,1930589842.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,6006.21,16-30
6576,CA02,0140104240,FEDER llc,2020-05-04 20:10:32.187500000,2020,2960626543.0,2020-04-07 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-14 00:00:00.000000000,CA10,59785.747,0-15
6577,U001,0200744019,TARG llc,2020-05-12 22:02:39.031250000,2020,1930796998.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,77156.14,0-15
6578,U001,200793568,SUPE systems,2020-05-19 08:47:07.968750000,2020,1930834247.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,57655.42,0-15
6579,U001,0200706844,WINC associates,2020-06-08 04:48:25.750000000,2020,1930866659.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,54571.93,16-30
6580,U001,0200769623,WAL-MAR in,2020-06-04 10:50:51.000000000,2020,1930854755.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAH4,14845.9,16-30
6581,U001,0200769623,WAL-MAR us,2020-04-22 18:44:38.875000000,2020,1930684245.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,15449.73,16-30
6582,U001,0200769623,WAL-MAR corp,2020-05-24 02:36:07.625000000,2020,1930813067.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAH4,29741.3,16-30
6583,U001,0200762301,C&S WH ,2020-05-02 22:14:00.160156250,2020,1930793167.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAC6,15942.8,
6584,U001,0200744019,TARG llc,2020-05-15 22:44:20.125000000,2020,1930825919.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAA8,2575.87,0-15
6585,U001,200797452,US  co,2020-05-18 19:25:17.812500000,2020,1930833808.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAA8,3761.63,0-15
6586,U001,0200796637,MERCH co,2020-05-17 22:17:34.375000000,2020,1930781931.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,13141.96,16-30
6587,U001,0200769623,WAL-MAR co,2020-05-07 10:13:49.500000000,2020,1930749246.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAH4,56688.43,16-30
6588,U001,0200416837,DEC co,2020-03-05 09:12:23.828125000,2020,1930618081.0,2020-03-07 00:00:00.000000000,2020-03-08 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM1,6094.44,
6589,U001,200803720,DEC us,2020-04-05 12:37:47.265625000,2020,1930765390.0,2020-04-10 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM1,14075.24,
6590,U001,0200723794,MID MO llc,2020-05-17 00:11:02.500000000,2020,1930832209.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAA8,124203.32,0-15
6591,U001,0200759878,SA associates,2020-03-17 10:33:25.976562500,2020,1930582925.0,2020-03-01 00:00:00.000000000,2020-03-16 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAH4,12539.81,0-15
6592,U001,0200353024,DECA systems,2020-03-08 17:43:25.703125000,2020,1930607031.0,2020-03-05 00:00:00.000000000,2020-03-11 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM2,32577.47,
6593,U001,0200726979,BJ'S  corp,2020-03-21 19:39:37.625000000,2020,1930577346.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,35.76,0-15
6594,U001,200555117,BURR co,2020-04-24 09:39:13.656250000,2020,1930748831.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,118391.34,0-15
6595,U001,0200794332,COST llc,2020-04-25 17:38:29.296875000,2020,1930775845.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAAX,27134.6,0-15
6596,U001,0200418007,AM corp,2020-05-06 23:17:23.468750000,2020,1930821969.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,22944.08,
6597,U001,0200748108,KROGER associates,2020-04-20 08:13:34.234375000,2020,1930740751.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,119766.36,0-15
6598,U001,0200799367,MCL us,2020-04-21 10:49:03.562500000,2020,1930720118.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,7686.4,0-15
6599,U001,0200769623,WAL-MAR co,2020-04-21 03:29:56.125000000,2020,1930683786.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,16195.74,16-30
6600,U001,0200759878,SA trust,2020-05-04 01:54:53.968750000,2020,1930788371.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAH4,45182.22,0-15
6601,U001,200769623,WAL-MAR co,2020-06-09 11:08:13.875000000,2020,1930884331.0,2020-05-10 00:00:00.000000000,2020-05-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,NAH4,4821.77,16-30
6602,U001,0200762301,C&S WH corp,2020-04-28 22:05:32.184570312,2020,1930778546.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAC6,22082.02,
6603,U001,0200769623,WAL-MAR associates,2020-05-28 15:46:50.125000000,2020,1930843692.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAH4,3044.48,0-15
6604,U001,0200418007,AM associates,2020-05-02 21:56:20.617187500,2020,1930782577.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,8042.68,0-15
6605,U001,0200705742,DOT trust,2020-03-21 11:53:09.687500000,2020,1930637539.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,9077.46,
6606,U001,0200704045,RA associates,2020-03-17 22:11:18.250000000,2020,1930580669.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,21408.9,0-15
6607,U001,0200881076,ALBERT corp,2020-04-20 22:58:05.312500000,2020,1930740076.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,5534.66,0-15
6608,CA02,0140104409,LOB llc,2020-03-23 02:26:16.906250000,2020,2960616692.0,2020-02-27 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-09 00:00:00.000000000,CA10,53368.945,0-15
6609,U001,0200769623,WAL-MAR trust,2020-04-16 01:08:29.250000000,2020,1930653488.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,678.27,16-30
6610,U001,0200769623,WAL-MAR trust,2020-04-26 15:27:36.500000000,2020,1930708346.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,5601.39,16-30
6611,U001,0200722444,PERFOR corporation,2020-05-12 13:22:04.093750000,2020,1930808970.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,13733.12,0-15
6612,U001,200769623,WAL-MAR associates,2020-06-04 07:41:44.750000000,2020,1930859974.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAH4,17473.9,16-30
6613,CA02,0140104409,LOB corporation,2020-04-30 22:32:44.187500000,2020,2960627218.0,2020-04-06 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-09 00:00:00.000000000,CA10,51810.541999999994,0-15
6614,U001,0200769623,WAL-MAR corp,2020-05-29 18:41:41.375000000,2020,1930851182.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,41808.22,0-15
6615,U001,200794332,COST ,2020-05-22 22:57:02.078125000,2020,1930874158.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAAX,8245.59,0-15
6616,U001,0200769623,WAL-MAR corporation,2020-04-25 02:36:07.625000000,2020,1930699716.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAH4,22968.53,16-30
6617,U001,0200769623,WAL-MAR llc,2020-05-04 10:46:29.375000000,2020,1930742905.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAH4,9255.13,16-30
6618,U001,0200786288,FAMILY in,2020-05-21 20:57:59.843750000,2020,1930853409.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAA8,15096.76,0-15
6619,U001,0200761734,H E BUT co,2020-05-15 15:17:16.070312500,2020,1930831988.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,11452.38,
6620,U001,0200803720,DEC corp,2020-03-21 10:42:32.640625000,2020,1930617823.0,2020-03-07 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,4422.78,
6621,U001,0200762301,C&S WH in,2020-04-10 20:43:25.148437500,2020,1930689579.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAC6,24794.87,0-15
6622,U001,0200790107,ROU us,2020-05-25 04:42:06.000000000,2020,1930778561.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAC6,67351.73,16-30
6623,U001,0200230690,DECA associates,2020-05-21 07:21:46.484375000,2020,1930855991.0,2020-05-04 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,644.64,
6624,U001,0200434439,BAUGH SU associates,2020-03-17 12:47:19.750000000,2020,1930577356.0,2020-02-28 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAD1,74697.48,
6625,U001,0200769623,WAL-MAR in,2020-04-25 14:22:54.000000000,2020,1930692396.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,471.56,16-30
6626,U001,200759878,SA us,2020-04-06 03:04:15.375000000,2020,1930655192.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,5021.96,0-15
6627,U001,0200697207,WA systems,2020-03-30 23:42:52.125000000,2020,1930575501.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,31618.42,16-30
6628,U001,0200769623,WAL-MAR us,2020-04-18 18:51:59.375000000,2020,1930666937.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAH4,24594.29,16-30
6629,U001,0200769623,WAL-MAR co,2020-05-13 10:48:30.375000000,2020,1930780601.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAH4,53752.75,16-30
6630,U001,200769623,WAL-MAR trust,2020-06-06 23:21:09.750000000,2020,1930876192.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAH4,61432.59,16-30
6631,U001,0200759878,SA in,2020-05-05 05:01:39.593750000,2020,1930784994.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAH4,100648.35,0-15
6632,U001,0100001196,DOLLAR llc,2020-05-12 12:22:08.656250000,2020,1930826593.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAA8,7404.14,0-15
6633,U001,0200705742,DOT foundation,2020-03-23 21:17:39.437500000,2020,1930571851.0,2020-02-27 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-02-27 00:00:00.000000000,NA32,28853.37,
6634,U001,0200769623,WAL-MAR corp,2020-04-04 09:54:43.375000000,2020,1930598478.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAH4,1898.2,16-30
6635,U001,0200769623,WAL-MAR co,2020-05-07 20:20:47.875000000,2020,1930759931.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAH4,49228.82,0-15
6636,U001,0200712105,WALG corp,2020-05-14 02:54:05.250000000,2020,1930756452.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,44597.6,16-30
6637,U001,0200761734,H E BUT in,2020-05-19 15:03:24.847656250,2020,1930852312.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,14161.53,0-15
6638,U001,0200769623,WAL-MAR ,2020-05-16 00:35:26.625000000,2020,1930774402.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,91.93,16-30
6639,U001,0200769623,WAL-MAR corporation,2020-05-20 01:34:31.500000000,2020,1930800628.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAH4,1898.2,16-30
6640,U001,0200769623,WAL-MAR corp,2020-05-07 09:32:24.250000000,2020,1930753729.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAH4,2231.12,16-30
6641,CA02,0140104225,SAVE-ON- in,2020-04-21 22:03:15.562500000,2020,2960624541.0,2020-03-31 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-31 00:00:00.000000000,CA10,47708.577,0-15
6642,U001,0200337148,COAS corporation,2020-03-21 01:05:43.781250000,2020,1930577535.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,4832.13,0-15
6643,U001,0200769623,WAL-MAR corp,2020-05-16 08:37:09.000000000,2020,1930793748.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAH4,3585.31,16-30
6644,U001,0200803720,DEC in,2020-04-21 10:32:54.203125000,2020,1930772835.0,2020-04-10 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,6296.8,
6645,U001,0200416837,DEC co,2020-04-21 05:07:31.109375000,2020,1930772752.0,2020-04-10 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,3226.5,
6646,U001,0200726979,BJ'S  corporation,2020-04-22 06:15:05.125000000,2020,1930726270.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,219.46,0-15
6647,U001,0200759878,SA trust,2020-04-29 01:43:17.718750000,2020,1930774468.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAH4,51844.17,0-15
6648,U001,0200769623,WAL-MAR co,2020-04-29 02:24:47.625000000,2020,1930716930.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,14877.98,16-30
6649,U001,0200769623,WAL-MAR corporation,2020-03-28 20:03:00.875000000,2020,1930584437.0,2020-03-01 00:00:00.000000000,2020-03-16 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAH4,20739.24,0-15
6650,U001,0200705372,FR corporation,2020-03-24 05:15:49.906250000,2020,1930604565.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAA8,77919.64,0-15
6651,U001,0200769623,WAL-MAR trust,2020-04-27 15:32:07.625000000,2020,1930709738.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAH4,13827.2,16-30
6652,U001,0200769623,WAL-MAR associates,2020-04-09 06:52:30.375000000,2020,1930622702.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAH4,3797.1,16-30
6653,U001,200772670,ASSOCIAT co,2020-04-03 19:33:09.835937500,2020,1930671618.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAU5,100613.83,0-15
6654,U001,0200743129,BROOKS us,2020-03-26 16:25:29.839843750,2020,1930633974.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,113438.0,0-15
6655,U001,200772670,ASSOCIAT ,2020-04-15 14:26:09.707031250,2020,1930724699.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAU5,62588.23,0-15
6656,CA02,0140104440,SO llc,2020-04-13 14:02:30.500000000,2020,2960621548.0,2020-03-17 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-18 00:00:00.000000000,CA10,71111.768,16-30
6657,U001,0200769623,WAL-MAR ,2020-03-29 00:09:36.125000000,2020,1930576628.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAH4,10389.86,16-30
6658,U001,0200769623,WAL-MAR associates,2020-04-18 04:34:49.375000000,2020,1930666668.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAH4,32726.79,16-30
6659,U001,0200769623,WAL-MAR us,2020-06-05 08:25:27.500000000,2020,1930859071.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAH4,33415.8,16-30
6660,U001,0200769623,WAL-MAR corporation,2020-04-14 11:54:16.000000000,2020,1930652342.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAH4,15573.49,16-30
6661,U001,0200769623,WAL-MAR ,2020-05-06 08:45:02.375000000,2020,1930751961.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,498.03,16-30
6662,CA02,0140105686,SYSC trust,2020-04-21 20:56:09.500000000,2020,2960624346.0,2020-03-25 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-27 00:00:00.000000000,CA10,26898.787999999997,16-30
6663,U001,0200772595,SAFEW associates,2020-05-12 11:05:18.187500000,2020,1930810006.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,5436.63,0-15
6664,U001,0200762301,C&S WH foundation,2020-05-17 08:42:01.554687500,2020,1930848020.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAC6,89652.78,0-15
6665,U001,0200792293,UNIFIE llc,2020-04-13 09:56:18.562500000,2020,1930693068.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,24186.82,0-15
6666,U001,0200418007,AM associates,2020-04-09 14:38:47.800781250,2020,1930697818.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,52407.11,0-15
